DateTime,WSPD1/A048E,WSPD11/A048E,WSPD12/A048E,WDIR1/A048E,,,,,,,,
09/06/2018 0530,5.7,6.21,6.6,116,,,,,,,,
09/06/2018 0540,5.1,5.55,5.89,130,,,,,,,,
09/06/2018 0550,4.8,5.22,5.54,133,,,,,,,,
09/06/2018 0600,4.1,4.45,4.72,136,,,,,,,,
09/06/2018 0610,3.8,4.12,4.36,122,,,,,,,,
09/06/2018 0620,4.7,5.11,5.42,117,,,,,,,,
09/06/2018 0630,5,5.44,5.77,111,,,,,,,,
09/06/2018 0640,5,5.44,5.77,112,,,,,,,,
09/06/2018 0650,5.3,5.77,6.13,112,,,,,,,,
09/06/2018 0700,5.6,6.1,6.48,104,,,,,,,,
09/06/2018 0710,5.1,5.55,5.89,109,,,,,,,,
09/06/2018 0720,5.1,5.55,5.89,112,,,,,,,,
09/06/2018 0730,5.2,5.66,6.01,117,,,,,,,,
09/06/2018 0740,4.8,5.22,5.54,121,,,,,,,,
09/06/2018 0750,4.1,4.45,4.72,113,,,,,,,,
09/06/2018 0800,4.4,4.78,5.07,105,,,,,,,,
09/06/2018 0810,4.7,5.11,5.42,108,,,,,,,,
09/06/2018 0820,4.4,4.78,5.07,113,,,,,,,,
09/06/2018 0830,3.8,4.12,4.36,116,,,,,,,,
09/06/2018 0840,4.1,4.45,4.72,115,,,,,,,,
09/06/2018 0850,4,4.34,4.6,113,,,,,,,,
09/06/2018 0900,4,4.34,4.6,118,,,,,,,,
09/06/2018 0910,3.6,3.9,4.13,103,,,,,,,,
09/06/2018 0920,5.4,5.88,6.24,161,,,,,,,,
09/06/2018 0930,5.5,5.99,6.36,148,,,,,,,,
09/06/2018 0940,5,5.44,5.77,152,,,,,,,,
09/06/2018 0950,3.4,3.68,3.9,162,,,,,,,,
09/06/2018 1000,1.9,2.05,2.16,143,,,,,,,,
09/06/2018 1010,4.5,4.89,5.18,115,,,,,,,,
09/06/2018 1020,4.9,5.33,5.65,120,,,,,,,,
09/06/2018 1030,4.5,4.89,5.18,121,,,,,,,,
09/06/2018 1040,4.9,5.33,5.65,106,,,,,,,,
09/06/2018 1050,4.7,5.11,5.42,109,,,,,,,,
09/06/2018 1100,4.4,4.78,5.07,109,,,,,,,,
09/06/2018 1110,4.8,5.22,5.54,113,,,,,,,,
09/06/2018 1120,4.9,5.33,5.65,104,,,,,,,,
09/06/2018 1130,4.7,5.11,5.42,92,,,,,,,,
09/06/2018 1140,4.9,5.33,5.65,100,,,,,,,,
09/06/2018 1150,4.6,5,5.3,106,,,,,,,,
09/06/2018 1200,4.2,4.56,4.83,104,,,,,,,,
09/06/2018 1210,4.1,4.45,4.72,104,,,,,,,,
09/06/2018 1220,4.5,4.89,5.18,115,,,,,,,,
09/06/2018 1230,5,5.44,5.77,108,,,,,,,,
09/06/2018 1240,5.2,5.66,6.01,108,,,,,,,,
09/06/2018 1250,5.1,5.55,5.89,110,,,,,,,,
09/06/2018 1300,5.2,5.66,6.01,107,,,,,,,,
09/06/2018 1310,4.9,5.33,5.65,106,,,,,,,,
09/06/2018 1320,4.9,5.33,5.65,102,,,,,,,,
09/06/2018 1330,5.3,5.77,6.13,98,,,,,,,,
09/06/2018 1340,5.3,5.77,6.13,104,,,,,,,,
09/06/2018 1350,5.2,5.66,6.01,106,,,,,,,,
09/06/2018 1400,5.3,5.77,6.13,110,,,,,,,,
09/06/2018 1410,5.2,5.66,6.01,109,,,,,,,,
09/06/2018 1420,5.5,5.99,6.36,115,,,,,,,,
09/06/2018 1430,5.1,5.55,5.89,117,,,,,,,,
09/06/2018 1440,5.1,5.55,5.89,115,,,,,,,,
09/06/2018 1450,5,5.44,5.77,114,,,,,,,,
09/06/2018 1500,5,5.44,5.77,114,,,,,,,,
09/06/2018 1510,5,5.44,5.77,116,,,,,,,,
09/06/2018 1520,5.1,5.55,5.89,111,,,,,,,,
09/06/2018 1530,5.3,5.77,6.13,115,,,,,,,,
09/06/2018 1540,5.1,5.55,5.89,111,,,,,,,,
09/06/2018 1550,4.9,5.33,5.65,115,,,,,,,,
09/06/2018 1600,4.4,4.78,5.07,107,,,,,,,,
09/06/2018 1610,4.5,4.89,5.18,111,,,,,,,,
09/06/2018 1620,5.1,5.55,5.89,104,,,,,,,,
09/06/2018 1630,5.5,5.99,6.36,102,,,,,,,,
09/06/2018 1640,5.5,5.99,6.36,104,,,,,,,,
09/06/2018 1650,5.6,6.1,6.48,109,,,,,,,,
09/06/2018 1700,5.6,6.1,6.48,108,,,,,,,,
09/06/2018 1710,5.9,6.43,6.83,104,,,,,,,,
09/06/2018 1720,6.1,6.65,7.07,102,,,,,,,,
09/06/2018 1730,5.6,6.1,6.48,103,,,,,,,,
09/06/2018 1740,5.2,5.66,6.01,112,,,,,,,,
09/06/2018 1750,5.1,5.55,5.89,118,,,,,,,,
09/06/2018 1800,5.3,5.77,6.13,111,,,,,,,,
09/06/2018 1810,5.1,5.55,5.89,102,,,,,,,,
09/06/2018 1820,4.7,5.11,5.42,107,,,,,,,,
09/06/2018 1830,5.5,5.99,6.36,110,,,,,,,,
09/06/2018 1840,5.2,5.66,6.01,105,,,,,,,,
09/06/2018 1850,5.8,6.32,6.72,114,,,,,,,,
09/06/2018 1900,5.7,6.21,6.6,116,,,,,,,,
09/06/2018 1910,5.4,5.88,6.24,117,,,,,,,,
09/06/2018 1920,6.4,6.98,7.43,113,,,,,,,,
09/06/2018 1930,7.6,8.31,8.85,122,,,,,,,,
09/06/2018 1940,6.6,7.21,7.66,121,,,,,,,,
09/06/2018 1950,7.1,7.76,8.26,119,,,,,,,,
09/06/2018 2000,6.8,7.43,7.9,117,,,,,,,,
09/06/2018 2010,6.3,6.87,7.31,121,,,,,,,,
09/06/2018 2020,6.4,6.98,7.43,128,,,,,,,,
09/06/2018 2030,5.4,5.88,6.24,126,,,,,,,,
09/06/2018 2040,4.9,5.33,5.65,123,,,,,,,,
09/06/2018 2050,4.4,4.78,5.07,118,,,,,,,,
09/06/2018 2100,4.1,4.45,4.72,116,,,,,,,,
09/06/2018 2110,4,4.34,4.6,115,,,,,,,,
09/06/2018 2120,4.1,4.45,4.72,114,,,,,,,,
09/06/2018 2130,4,4.34,4.6,111,,,,,,,,
09/06/2018 2140,4.9,5.33,5.65,116,,,,,,,,
09/06/2018 2150,4.8,5.22,5.54,109,,,,,,,,
09/06/2018 2200,5,5.44,5.77,113,,,,,,,,
09/06/2018 2210,5.5,5.99,6.36,122,,,,,,,,
09/06/2018 2220,6,6.54,6.95,97,,,,,,,,
09/06/2018 2230,3.5,3.79,4.01,82,,,,,,,,
09/06/2018 2240,4.4,4.78,5.07,97,,,,,,,,
09/06/2018 2250,5.3,5.77,6.13,103,,,,,,,,
09/06/2018 2300,5.5,5.99,6.36,106,,,,,,,,
09/06/2018 2310,5.7,6.21,6.6,109,,,,,,,,
09/06/2018 2320,6.2,6.76,7.19,105,,,,,,,,
09/06/2018 2330,6,6.54,6.95,105,,,,,,,,
09/06/2018 2340,5.6,6.1,6.48,107,,,,,,,,
09/06/2018 2350,5.7,6.21,6.6,105,,,,,,,,
09/07/2018 0000,5.7,6.21,6.6,106,,,,,,,,
09/07/2018 0010,5.7,6.21,6.6,106,,,,,,,,
09/07/2018 0020,5.9,6.43,6.83,113,,,,,,,,
09/07/2018 0030,7,7.65,8.14,122,,,,,,,,
09/07/2018 0040,6.1,6.65,7.07,120,,,,,,,,
09/07/2018 0050,5.9,6.43,6.83,110,,,,,,,,
09/07/2018 0100,5.7,6.21,6.6,112,,,,,,,,
09/07/2018 0110,4.8,5.22,5.54,110,,,,,,,,
09/07/2018 0120,4.8,5.22,5.54,101,,,,,,,,
09/07/2018 0130,5.3,5.77,6.13,111,,,,,,,,
09/07/2018 0140,5.9,6.43,6.83,110,,,,,,,,
09/07/2018 0150,5.5,5.99,6.36,97,,,,,,,,
09/07/2018 0200,4.9,5.33,5.65,103,,,,,,,,
09/07/2018 0210,5.3,5.77,6.13,116,,,,,,,,
09/07/2018 0220,7.7,8.42,8.97,119,,,,,,,,
09/07/2018 0230,6.6,7.21,7.66,113,,,,,,,,
09/07/2018 0240,6.1,6.65,7.07,105,,,,,,,,
09/07/2018 0250,4.8,5.22,5.54,108,,,,,,,,
09/07/2018 0300,4.7,5.11,5.42,117,,,,,,,,
09/07/2018 0310,4.9,5.33,5.65,113,,,,,,,,
09/07/2018 0320,4.9,5.33,5.65,109,,,,,,,,
09/07/2018 0330,4.9,5.33,5.65,114,,,,,,,,
09/07/2018 0340,5.3,5.77,6.13,115,,,,,,,,
09/07/2018 0350,4.2,4.56,4.83,119,,,,,,,,
09/07/2018 0400,4.3,4.67,4.95,113,,,,,,,,
09/07/2018 0410,5.4,5.88,6.24,109,,,,,,,,
09/07/2018 0420,5.7,6.21,6.6,120,,,,,,,,
09/07/2018 0430,5.3,5.77,6.13,121,,,,,,,,
09/07/2018 0440,4.9,5.33,5.65,116,,,,,,,,
09/07/2018 0450,5.2,5.66,6.01,114,,,,,,,,
09/07/2018 0500,4.6,5,5.3,111,,,,,,,,
09/07/2018 0510,5.7,6.21,6.6,117,,,,,,,,
09/07/2018 0520,6.7,7.32,7.78,101,,,,,,,,
09/07/2018 0530,5.7,6.21,6.6,100,,,,,,,,
09/07/2018 0540,4.9,5.33,5.65,99,,,,,,,,
09/07/2018 0550,4.4,4.78,5.07,107,,,,,,,,
09/07/2018 0600,4.8,5.22,5.54,115,,,,,,,,
09/07/2018 0610,4,4.34,4.6,105,,,,,,,,
09/07/2018 0620,3.7,4.01,4.25,108,,,,,,,,
09/07/2018 0630,3.8,4.12,4.36,102,,,,,,,,
09/07/2018 0640,4.7,5.11,5.42,97,,,,,,,,
09/07/2018 0650,4.4,4.78,5.07,106,,,,,,,,
09/07/2018 0700,4.6,5,5.3,106,,,,,,,,
09/07/2018 0710,4.4,4.78,5.07,99,,,,,,,,
09/07/2018 0720,4.3,4.67,4.95,85,,,,,,,,
09/07/2018 0730,4.6,5,5.3,79,,,,,,,,
09/07/2018 0740,4.9,5.33,5.65,85,,,,,,,,
09/07/2018 0750,4.9,5.33,5.65,93,,,,,,,,
09/07/2018 0800,5,5.44,5.77,94,,,,,,,,
09/07/2018 0810,5.9,6.43,6.83,97,,,,,,,,
09/07/2018 0820,5.7,6.21,6.6,100,,,,,,,,
09/07/2018 0830,5.2,5.66,6.01,98,,,,,,,,
09/07/2018 0840,5.1,5.55,5.89,98,,,,,,,,
09/07/2018 0850,4.5,4.89,5.18,97,,,,,,,,
09/07/2018 0900,4.6,5,5.3,90,,,,,,,,
09/07/2018 0910,4.5,4.89,5.18,83,,,,,,,,
09/07/2018 0920,5.8,6.32,6.72,83,,,,,,,,
09/07/2018 0930,5.8,6.32,6.72,82,,,,,,,,
09/07/2018 0940,5.4,5.88,6.24,88,,,,,,,,
09/07/2018 0950,5.7,6.21,6.6,92,,,,,,,,
09/07/2018 1000,5.9,6.43,6.83,90,,,,,,,,
09/07/2018 1010,5.2,5.66,6.01,90,,,,,,,,
09/07/2018 1020,4.8,5.22,5.54,86,,,,,,,,
09/07/2018 1030,4.9,5.33,5.65,95,,,,,,,,
09/07/2018 1040,5.3,5.77,6.13,103,,,,,,,,
09/07/2018 1050,5.8,6.32,6.72,101,,,,,,,,
09/07/2018 1100,5.7,6.21,6.6,94,,,,,,,,
09/07/2018 1110,5.1,5.55,5.89,93,,,,,,,,
09/07/2018 1120,5.9,6.43,6.83,82,,,,,,,,
09/07/2018 1130,5.7,6.21,6.6,74,,,,,,,,
09/07/2018 1140,4.8,5.22,5.54,80,,,,,,,,
09/07/2018 1150,4.2,4.56,4.83,87,,,,,,,,
09/07/2018 1200,4.6,5,5.3,86,,,,,,,,
09/07/2018 1210,5.3,5.77,6.13,93,,,,,,,,
09/07/2018 1220,5,5.44,5.77,93,,,,,,,,
09/07/2018 1230,5.1,5.55,5.89,89,,,,,,,,
09/07/2018 1240,5.1,5.55,5.89,90,,,,,,,,
09/07/2018 1250,5.4,5.88,6.24,90,,,,,,,,
09/07/2018 1300,6.3,6.87,7.31,96,,,,,,,,
09/07/2018 1310,6.2,6.76,7.19,94,,,,,,,,
09/07/2018 1320,7.3,7.98,8.5,97,,,,,,,,
09/07/2018 1330,7.2,7.87,8.38,95,,,,,,,,
09/07/2018 1340,9,9.86,10.5,84,,,,,,,,
09/07/2018 1350,8.6,9.42,10.03,94,,,,,,,,
09/07/2018 1400,7.9,8.64,9.21,92,,,,,,,,
09/07/2018 1410,7.4,8.09,8.62,103,,,,,,,,
09/07/2018 1420,7.8,8.53,9.09,112,,,,,,,,
09/07/2018 1430,7.9,8.64,9.21,105,,,,,,,,
09/07/2018 1440,7.4,8.09,8.62,107,,,,,,,,
09/07/2018 1450,8.2,8.97,9.56,108,,,,,,,,
09/07/2018 1500,8.3,9.08,9.68,105,,,,,,,,
09/07/2018 1510,8.1,8.86,9.44,106,,,,,,,,
09/07/2018 1520,7.5,8.2,8.74,110,,,,,,,,
09/07/2018 1530,6.8,7.43,7.9,132,,,,,,,,
09/07/2018 1540,6.6,7.21,7.66,132,,,,,,,,
09/07/2018 1550,5.9,6.43,6.83,131,,,,,,,,
09/07/2018 1600,6.4,6.98,7.43,134,,,,,,,,
09/07/2018 1610,6.6,7.21,7.66,140,,,,,,,,
09/07/2018 1620,6.2,6.76,7.19,129,,,,,,,,
09/07/2018 1630,5.5,5.99,6.36,122,,,,,,,,
09/07/2018 1640,5.9,6.43,6.83,136,,,,,,,,
09/07/2018 1650,5.1,5.55,5.89,156,,,,,,,,
09/07/2018 1700,4.7,5.11,5.42,151,,,,,,,,
09/07/2018 1710,4,4.34,4.6,158,,,,,,,,
09/07/2018 1720,3.2,3.46,3.66,163,,,,,,,,
09/07/2018 1730,2.7,2.92,3.08,160,,,,,,,,
09/07/2018 1740,2.5,2.7,2.85,173,,,,,,,,
09/07/2018 1750,3.1,3.35,3.55,161,,,,,,,,
09/07/2018 1800,2.8,3.03,3.2,152,,,,,,,,
09/07/2018 1810,3.6,3.9,4.13,142,,,,,,,,
09/07/2018 1820,3.3,3.57,3.78,123,,,,,,,,
09/07/2018 1830,3,3.24,3.43,120,,,,,,,,
09/07/2018 1840,2.8,3.03,3.2,127,,,,,,,,
09/07/2018 1850,2.2,2.37,2.5,106,,,,,,,,
09/07/2018 1900,2.3,2.48,2.62,138,,,,,,,,
09/07/2018 1910,2.4,2.59,2.73,151,,,,,,,,
09/07/2018 1920,1.8,1.94,2.04,147,,,,,,,,
09/07/2018 1930,1.9,2.05,2.16,131,,,,,,,,
09/07/2018 1940,2.3,2.48,2.62,129,,,,,,,,
09/07/2018 1950,2.2,2.37,2.5,123,,,,,,,,
09/07/2018 2000,2.5,2.7,2.85,110,,,,,,,,
09/07/2018 2010,3,3.24,3.43,98,,,,,,,,
09/07/2018 2020,3,3.24,3.43,96,,,,,,,,
09/07/2018 2030,3.4,3.68,3.9,105,,,,,,,,
09/07/2018 2040,3.7,4.01,4.25,101,,,,,,,,
09/07/2018 2050,4.1,4.45,4.72,102,,,,,,,,
09/07/2018 2100,3.7,4.01,4.25,117,,,,,,,,
09/07/2018 2110,4.1,4.45,4.72,103,,,,,,,,
09/07/2018 2120,4.7,5.11,5.42,101,,,,,,,,
09/07/2018 2130,5.1,5.55,5.89,98,,,,,,,,
09/07/2018 2140,5.4,5.88,6.24,99,,,,,,,,
09/07/2018 2150,5,5.44,5.77,97,,,,,,,,
09/07/2018 2200,5.3,5.77,6.13,94,,,,,,,,
09/07/2018 2210,5.2,5.66,6.01,93,,,,,,,,
09/07/2018 2220,5.3,5.77,6.13,96,,,,,,,,
09/07/2018 2230,5,5.44,5.77,91,,,,,,,,
09/07/2018 2240,4.7,5.11,5.42,90,,,,,,,,
09/07/2018 2250,5.1,5.55,5.89,88,,,,,,,,
09/07/2018 2300,5,5.44,5.77,86,,,,,,,,
09/07/2018 2310,4.9,5.33,5.65,84,,,,,,,,
09/07/2018 2320,4.7,5.11,5.42,89,,,,,,,,
09/07/2018 2330,4.4,4.78,5.07,79,,,,,,,,
09/07/2018 2340,4.8,5.22,5.54,85,,,,,,,,
09/07/2018 2350,5,5.44,5.77,92,,,,,,,,
09/08/2018 0000,5,5.44,5.77,97,,,,,,,,
09/08/2018 0010,4.6,5,5.3,104,,,,,,,,
09/08/2018 0020,4.1,4.45,4.72,96,,,,,,,,
09/08/2018 0030,4.6,5,5.3,91,,,,,,,,
09/08/2018 0040,5.3,5.77,6.13,93,,,,,,,,
09/08/2018 0050,5.1,5.55,5.89,99,,,,,,,,
09/08/2018 0100,5.6,6.1,6.48,94,,,,,,,,
09/08/2018 0110,6.1,6.65,7.07,94,,,,,,,,
09/08/2018 0120,6.7,7.32,7.78,114,,,,,,,,
09/08/2018 0130,5.8,6.32,6.72,124,,,,,,,,
09/08/2018 0140,5.3,5.77,6.13,121,,,,,,,,
09/08/2018 0150,5.4,5.88,6.24,118,,,,,,,,
09/08/2018 0200,5.6,6.1,6.48,125,,,,,,,,
09/08/2018 0210,5.6,6.1,6.48,119,,,,,,,,
09/08/2018 0220,5.1,5.55,5.89,113,,,,,,,,
09/08/2018 0230,5.1,5.55,5.89,114,,,,,,,,
09/08/2018 0240,4.9,5.33,5.65,108,,,,,,,,
09/08/2018 0250,4.2,4.56,4.83,109,,,,,,,,
09/08/2018 0300,4.7,5.11,5.42,112,,,,,,,,
09/08/2018 0310,5.9,6.43,6.83,144,,,,,,,,
09/08/2018 0320,5.2,5.66,6.01,136,,,,,,,,
09/08/2018 0330,5.3,5.77,6.13,136,,,,,,,,
09/08/2018 0340,5.1,5.55,5.89,136,,,,,,,,
09/08/2018 0350,5,5.44,5.77,135,,,,,,,,
09/08/2018 0400,4.8,5.22,5.54,141,,,,,,,,
09/08/2018 0410,4.5,4.89,5.18,142,,,,,,,,
09/08/2018 0420,4.4,4.78,5.07,150,,,,,,,,
09/08/2018 0430,3.8,4.12,4.36,158,,,,,,,,
09/08/2018 0440,3.6,3.9,4.13,166,,,,,,,,
09/08/2018 0450,3.3,3.57,3.78,162,,,,,,,,
09/08/2018 0500,2.5,2.7,2.85,166,,,,,,,,
09/08/2018 0510,2.6,2.81,2.97,171,,,,,,,,
09/08/2018 0520,2.2,2.37,2.5,171,,,,,,,,
09/08/2018 0530,1.2,1.29,1.37,164,,,,,,,,
09/08/2018 0540,1.1,1.19,1.25,195,,,,,,,,
09/08/2018 0550,0.2,0.22,0.23,195,,,,,,,,
09/08/2018 0600,0.3,0.33,0.35,306,,,,,,,,
09/08/2018 0610,0.4,0.43,0.46,346,,,,,,,,
09/08/2018 0620,0.8,0.87,0.91,4,,,,,,,,
09/08/2018 0630,1.5,1.62,1.7,331,,,,,,,,
09/08/2018 0640,1.6,1.72,1.82,331,,,,,,,,
09/08/2018 0650,1.3,1.4,1.48,355,,,,,,,,
09/08/2018 0700,1.2,1.29,1.37,349,,,,,,,,
09/08/2018 0710,1.1,1.19,1.25,356,,,,,,,,
09/08/2018 0720,2,2.16,2.27,342,,,,,,,,
09/08/2018 0730,2.1,2.26,2.39,355,,,,,,,,
09/08/2018 0740,2.3,2.48,2.62,348,,,,,,,,
09/08/2018 0750,2.3,2.48,2.62,336,,,,,,,,
09/08/2018 0800,2.5,2.7,2.85,328,,,,,,,,
09/08/2018 0810,2.4,2.59,2.73,316,,,,,,,,
09/08/2018 0820,2.7,2.92,3.08,320,,,,,,,,
09/08/2018 0830,2.7,2.92,3.08,323,,,,,,,,
09/08/2018 0840,2.5,2.7,2.85,329,,,,,,,,
09/08/2018 0850,2.7,2.92,3.08,329,,,,,,,,
09/08/2018 0900,2.3,2.48,2.62,322,,,,,,,,
09/08/2018 0910,2.6,2.81,2.97,320,,,,,,,,
09/08/2018 0920,2.9,3.14,3.31,311,,,,,,,,
09/08/2018 0930,2.9,3.14,3.31,319,,,,,,,,
09/08/2018 0940,2.6,2.81,2.97,327,,,,,,,,
09/08/2018 0950,2.5,2.7,2.85,306,,,,,,,,
09/08/2018 1000,2.5,2.7,2.85,320,,,,,,,,
09/08/2018 1010,2.5,2.7,2.85,332,,,,,,,,
09/08/2018 1020,3,3.24,3.43,331,,,,,,,,
09/08/2018 1030,3.1,3.35,3.55,332,,,,,,,,
09/08/2018 1040,2.9,3.14,3.31,331,,,,,,,,
09/08/2018 1050,2.9,3.14,3.31,339,,,,,,,,
09/08/2018 1100,2.9,3.14,3.31,355,,,,,,,,
09/08/2018 1110,2.7,2.92,3.08,350,,,,,,,,
09/08/2018 1120,2.8,3.03,3.2,357,,,,,,,,
09/08/2018 1130,2.6,2.81,2.97,346,,,,,,,,
09/08/2018 1140,2.6,2.81,2.97,348,,,,,,,,
09/08/2018 1150,2.7,2.92,3.08,353,,,,,,,,
09/08/2018 1200,2.6,2.81,2.97,350,,,,,,,,
09/08/2018 1210,2.9,3.14,3.31,353,,,,,,,,
09/08/2018 1220,2.4,2.59,2.73,358,,,,,,,,
09/08/2018 1230,2.5,2.7,2.85,354,,,,,,,,
09/08/2018 1240,2.8,3.03,3.2,357,,,,,,,,
09/08/2018 1250,2.2,2.37,2.5,354,,,,,,,,
09/08/2018 1300,2.5,2.7,2.85,345,,,,,,,,
09/08/2018 1310,2.2,2.37,2.5,342,,,,,,,,
09/08/2018 1320,2,2.16,2.27,1,,,,,,,,
09/08/2018 1330,2.5,2.7,2.85,360,,,,,,,,
09/08/2018 1340,2.2,2.37,2.5,342,,,,,,,,
09/08/2018 1350,1.5,1.62,1.7,17,,,,,,,,
09/08/2018 1400,1.8,1.94,2.04,8,,,,,,,,
09/08/2018 1410,1.7,1.83,1.93,346,,,,,,,,
09/08/2018 1420,1.4,1.51,1.59,348,,,,,,,,
09/08/2018 1430,1,1.08,1.14,360,,,,,,,,
09/08/2018 1440,1.6,1.72,1.82,9,,,,,,,,
09/08/2018 1450,1.6,1.72,1.82,353,,,,,,,,
09/08/2018 1500,1.1,1.19,1.25,353,,,,,,,,
09/08/2018 1510,1.4,1.51,1.59,349,,,,,,,,
09/08/2018 1520,1.5,1.62,1.7,351,,,,,,,,
09/08/2018 1530,1.4,1.51,1.59,349,,,,,,,,
09/08/2018 1540,0.9,0.97,1.03,340,,,,,,,,
09/08/2018 1550,1.6,1.72,1.82,345,,,,,,,,
09/08/2018 1600,2,2.16,2.27,347,,,,,,,,
09/08/2018 1610,2.7,2.92,3.08,327,,,,,,,,
09/08/2018 1620,3.1,3.35,3.55,325,,,,,,,,
09/08/2018 1630,2.4,2.59,2.73,323,,,,,,,,
09/08/2018 1640,2.2,2.37,2.5,323,,,,,,,,
09/08/2018 1650,1.8,1.94,2.04,315,,,,,,,,
09/08/2018 1700,1.5,1.62,1.7,299,,,,,,,,
09/08/2018 1710,1.5,1.62,1.7,298,,,,,,,,
09/08/2018 1720,1.5,1.62,1.7,281,,,,,,,,
09/08/2018 1730,1.2,1.29,1.37,292,,,,,,,,
09/08/2018 1740,0.9,0.97,1.03,297,,,,,,,,
09/08/2018 1750,1.2,1.29,1.37,311,,,,,,,,
09/08/2018 1800,1.4,1.51,1.59,314,,,,,,,,
09/08/2018 1810,1.3,1.4,1.48,305,,,,,,,,
09/08/2018 1820,1.4,1.51,1.59,301,,,,,,,,
09/08/2018 1830,0.8,0.87,0.91,284,,,,,,,,
09/08/2018 1840,1.3,1.4,1.48,304,,,,,,,,
09/08/2018 1850,1.4,1.51,1.59,288,,,,,,,,
09/08/2018 1900,1.6,1.72,1.82,308,,,,,,,,
09/08/2018 1910,1.8,1.94,2.04,307,,,,,,,,
09/08/2018 1920,1.8,1.94,2.04,318,,,,,,,,
09/08/2018 1930,1.8,1.94,2.04,312,,,,,,,,
09/08/2018 1940,1.9,2.05,2.16,307,,,,,,,,
09/08/2018 1950,2.2,2.37,2.5,302,,,,,,,,
09/08/2018 2000,1.8,1.94,2.04,303,,,,,,,,
09/08/2018 2010,1.9,2.05,2.16,282,,,,,,,,
09/08/2018 2020,1.8,1.94,2.04,270,,,,,,,,
09/08/2018 2030,1.6,1.72,1.82,280,,,,,,,,
09/08/2018 2040,1.5,1.62,1.7,303,,,,,,,,
09/08/2018 2050,1.3,1.4,1.48,314,,,,,,,,
09/08/2018 2100,1.7,1.83,1.93,276,,,,,,,,
09/08/2018 2110,2.3,2.48,2.62,288,,,,,,,,
09/08/2018 2120,1.9,2.05,2.16,309,,,,,,,,
09/08/2018 2130,1.6,1.72,1.82,325,,,,,,,,
09/08/2018 2140,1.8,1.94,2.04,311,,,,,,,,
09/08/2018 2150,1.1,1.19,1.25,300,,,,,,,,
09/08/2018 2200,1.9,2.05,2.16,323,,,,,,,,
09/08/2018 2210,2,2.16,2.27,332,,,,,,,,
09/08/2018 2220,1.6,1.72,1.82,319,,,,,,,,
09/08/2018 2230,1.7,1.83,1.93,347,,,,,,,,
09/08/2018 2240,2.5,2.7,2.85,351,,,,,,,,
09/08/2018 2250,2.1,2.26,2.39,354,,,,,,,,
09/08/2018 2300,1.6,1.72,1.82,351,,,,,,,,
09/08/2018 2310,1.8,1.94,2.04,338,,,,,,,,
09/08/2018 2320,1.9,2.05,2.16,327,,,,,,,,
09/08/2018 2330,2.3,2.48,2.62,325,,,,,,,,
09/08/2018 2340,2.1,2.26,2.39,304,,,,,,,,
09/08/2018 2350,1.7,1.83,1.93,328,,,,,,,,
09/09/2018 0000,1.6,1.72,1.82,311,,,,,,,,
09/09/2018 0010,1.8,1.94,2.04,318,,,,,,,,
09/09/2018 0020,2.1,2.26,2.39,333,,,,,,,,
09/09/2018 0030,2.1,2.26,2.39,339,,,,,,,,
09/09/2018 0040,2.5,2.7,2.85,341,,,,,,,,
09/09/2018 0050,2,2.16,2.27,343,,,,,,,,
09/09/2018 0100,2.2,2.37,2.5,351,,,,,,,,
09/09/2018 0110,1.9,2.05,2.16,344,,,,,,,,
09/09/2018 0120,2.1,2.26,2.39,335,,,,,,,,
09/09/2018 0130,1.9,2.05,2.16,332,,,,,,,,
09/09/2018 0140,1.9,2.05,2.16,323,,,,,,,,
09/09/2018 0150,2.1,2.26,2.39,329,,,,,,,,
09/09/2018 0200,1.6,1.72,1.82,353,,,,,,,,
09/09/2018 0210,1.8,1.94,2.04,342,,,,,,,,
09/09/2018 0220,1.7,1.83,1.93,348,,,,,,,,
09/09/2018 0230,1.8,1.94,2.04,360,,,,,,,,
09/09/2018 0240,1.3,1.4,1.48,360,,,,,,,,
09/09/2018 0250,1.6,1.72,1.82,353,,,,,,,,
09/09/2018 0300,2.1,2.26,2.39,351,,,,,,,,
09/09/2018 0310,2,2.16,2.27,6,,,,,,,,
09/09/2018 0320,1.8,1.94,2.04,7,,,,,,,,
09/09/2018 0330,1.7,1.83,1.93,349,,,,,,,,
09/09/2018 0340,1.8,1.94,2.04,352,,,,,,,,
09/09/2018 0350,1.5,1.62,1.7,7,,,,,,,,
09/09/2018 0400,1.4,1.51,1.59,350,,,,,,,,
09/09/2018 0410,1.6,1.72,1.82,8,,,,,,,,
09/09/2018 0420,0.8,0.87,0.91,343,,,,,,,,
09/09/2018 0430,0.7,0.76,0.8,345,,,,,,,,
09/09/2018 0440,1.2,1.29,1.37,340,,,,,,,,
09/09/2018 0450,1.1,1.19,1.25,313,,,,,,,,
09/09/2018 0500,1.1,1.19,1.25,331,,,,,,,,
09/09/2018 0510,0.8,0.87,0.91,349,,,,,,,,
09/09/2018 0520,1.4,1.51,1.59,349,,,,,,,,
09/09/2018 0530,1.1,1.19,1.25,12,,,,,,,,
09/09/2018 0540,1.2,1.29,1.37,3,,,,,,,,
09/09/2018 0550,1.3,1.4,1.48,360,,,,,,,,
09/09/2018 0600,1.4,1.51,1.59,330,,,,,,,,
09/09/2018 0610,1.5,1.62,1.7,317,,,,,,,,
09/09/2018 0620,1.3,1.4,1.48,308,,,,,,,,
