DateTime,WSPD1/A048E,WSPD11/A048E,WSPD12/A048E,WDIR1/A048E,,,,,,,,
11/26/2018 1510,3.5,3.79,4.01,338,,,,,,,,
11/26/2018 1520,3.4,3.68,3.9,12,,,,,,,,
11/26/2018 1530,3.3,3.57,3.78,4,,,,,,,,
11/26/2018 1540,2.9,3.14,3.31,359,,,,,,,,
11/26/2018 1550,2.9,3.14,3.31,357,,,,,,,,
11/26/2018 1600,1.8,1.94,2.04,7,,,,,,,,
11/26/2018 1610,2.9,3.14,3.31,18,,,,,,,,
11/26/2018 1620,1.2,1.29,1.37,46,,,,,,,,
11/26/2018 1630,1.7,1.83,1.93,34,,,,,,,,
11/26/2018 1640,1.4,1.51,1.59,27,,,,,,,,
11/26/2018 1650,0.6,0.65,0.69,325,,,,,,,,
11/26/2018 1700,0.1,0.11,0.12,290,,,,,,,,
11/26/2018 1710,0.3,0.33,0.35,102,,,,,,,,
11/26/2018 1720,0.6,0.65,0.69,84,,,,,,,,
11/26/2018 1730,0.1,0.11,0.12,115,,,,,,,,
11/26/2018 1740,0.8,0.87,0.91,46,,,,,,,,
11/26/2018 1750,0.3,0.33,0.35,141,,,,,,,,
11/26/2018 1800,0.5,0.54,0.57,99,,,,,,,,
11/26/2018 1810,0.5,0.54,0.57,90,,,,,,,,
11/26/2018 1820,0.3,0.33,0.35,341,,,,,,,,
11/26/2018 1830,0.2,0.22,0.23,21,,,,,,,,
11/26/2018 1840,0.5,0.54,0.57,69,,,,,,,,
11/26/2018 1850,1.5,1.62,1.7,134,,,,,,,,
11/26/2018 1900,1.4,1.51,1.59,102,,,,,,,,
11/26/2018 1910,0.9,0.97,1.03,128,,,,,,,,
11/26/2018 1920,1.2,1.29,1.37,112,,,,,,,,
11/26/2018 1930,1.9,2.05,2.16,163,,,,,,,,
11/26/2018 1940,2.2,2.37,2.5,166,,,,,,,,
11/26/2018 1950,2.5,2.7,2.85,166,,,,,,,,
11/26/2018 2000,2.5,2.7,2.85,164,,,,,,,,
11/26/2018 2010,2.8,3.03,3.2,164,,,,,,,,
11/26/2018 2020,3.3,3.57,3.78,140,,,,,,,,
11/26/2018 2030,3.2,3.46,3.66,151,,,,,,,,
11/26/2018 2040,3.7,4.01,4.25,152,,,,,,,,
11/26/2018 2050,3.7,4.01,4.25,186,,,,,,,,
11/26/2018 2100,3.7,4.01,4.25,178,,,,,,,,
11/26/2018 2110,3.7,4.01,4.25,177,,,,,,,,
11/26/2018 2120,4,4.34,4.6,173,,,,,,,,
11/26/2018 2130,4.9,5.33,5.65,181,,,,,,,,
11/26/2018 2140,4.7,5.11,5.42,182,,,,,,,,
11/26/2018 2150,4.6,5,5.3,177,,,,,,,,
11/26/2018 2200,4.2,4.56,4.83,170,,,,,,,,
11/26/2018 2210,5.8,6.32,6.72,192,,,,,,,,
11/26/2018 2220,5.8,6.32,6.72,183,,,,,,,,
11/26/2018 2230,5.6,6.1,6.48,179,,,,,,,,
11/26/2018 2240,6.4,6.98,7.43,175,,,,,,,,
11/26/2018 2250,6.7,7.32,7.78,169,,,,,,,,
11/26/2018 2300,7.7,8.42,8.97,177,,,,,,,,
11/26/2018 2310,9.4,10.3,10.98,188,,,,,,,,
11/26/2018 2320,8.5,9.31,9.91,191,,,,,,,,
11/26/2018 2330,8.2,8.97,9.56,188,,,,,,,,
11/26/2018 2340,9,9.86,10.5,184,,,,,,,,
11/26/2018 2350,9,9.86,10.5,184,,,,,,,,
11/27/2018 0000,9.3,10.19,10.86,180,,,,,,,,
11/27/2018 0010,9,9.86,10.5,184,,,,,,,,
11/27/2018 0020,9.4,10.3,10.98,181,,,,,,,,
11/27/2018 0030,9.1,9.97,10.62,178,,,,,,,,
11/27/2018 0040,10.4,11.4,12.16,182,,,,,,,,
11/27/2018 0050,10.9,11.96,12.75,182,,,,,,,,
11/27/2018 0100,11.4,12.51,13.35,188,,,,,,,,
11/27/2018 0110,11.4,12.51,13.35,185,,,,,,,,
11/27/2018 0120,11.2,12.29,13.11,183,,,,,,,,
11/27/2018 0130,11.4,12.51,13.35,185,,,,,,,,
11/27/2018 0140,12.7,13.95,14.89,186,,,,,,,,
11/27/2018 0150,12.7,13.95,14.89,189,,,,,,,,
11/27/2018 0200,13.1,14.39,15.37,192,,,,,,,,
11/27/2018 0210,12.1,13.28,14.18,194,,,,,,,,
11/27/2018 0220,11.9,13.06,13.94,193,,,,,,,,
11/27/2018 0230,11.9,13.06,13.94,187,,,,,,,,
11/27/2018 0240,12,13.17,14.06,184,,,,,,,,
11/27/2018 0250,12.3,13.51,14.42,181,,,,,,,,
11/27/2018 0300,11.4,12.51,13.35,179,,,,,,,,
11/27/2018 0310,11.2,12.29,13.11,173,,,,,,,,
11/27/2018 0320,12.2,13.39,14.3,167,,,,,,,,
11/27/2018 0330,11.3,12.4,13.23,168,,,,,,,,
11/27/2018 0340,11.3,12.4,13.23,163,,,,,,,,
11/27/2018 0350,12.4,13.62,14.54,166,,,,,,,,
11/27/2018 0400,13.6,14.95,15.97,163,,,,,,,,
11/27/2018 0410,13.7,15.06,16.08,165,,,,,,,,
11/27/2018 0420,14,15.39,16.44,168,,,,,,,,
11/27/2018 0430,13.6,14.95,15.97,176,,,,,,,,
11/27/2018 0440,14.2,15.61,16.68,180,,,,,,,,
11/27/2018 0450,14,15.39,16.44,181,,,,,,,,
11/27/2018 0500,13,14.28,15.25,181,,,,,,,,
11/27/2018 0510,13.7,15.06,16.08,196,,,,,,,,
11/27/2018 0520,15.9,17.5,18.72,214,,,,,,,,
11/27/2018 0530,15.8,17.39,18.6,230,,,,,,,,
11/27/2018 0540,15,16.5,17.64,229,,,,,,,,
11/27/2018 0550,14.4,15.84,16.92,226,,,,,,,,
11/27/2018 0600,13.3,14.61,15.61,227,,,,,,,,
11/27/2018 0610,13.1,14.39,15.37,225,,,,,,,,
11/27/2018 0620,12.4,13.62,14.54,225,,,,,,,,
11/27/2018 0630,13.8,15.17,16.2,218,,,,,,,,
11/27/2018 0640,13.7,15.06,16.08,216,,,,,,,,
11/27/2018 0650,13.3,14.61,15.61,218,,,,,,,,
11/27/2018 0700,13.3,14.61,15.61,216,,,,,,,,
11/27/2018 0710,12.9,14.17,15.13,215,,,,,,,,
11/27/2018 0720,13,14.28,15.25,215,,,,,,,,
11/27/2018 0730,13,14.28,15.25,211,,,,,,,,
11/27/2018 0740,12.2,13.39,14.3,212,,,,,,,,
11/27/2018 0750,11.7,12.84,13.7,217,,,,,,,,
11/27/2018 0800,11.5,12.62,13.47,226,,,,,,,,
11/27/2018 0810,11.5,12.62,13.47,235,,,,,,,,
11/27/2018 0820,11.1,12.18,12.99,240,,,,,,,,
11/27/2018 0830,10.8,11.84,12.63,245,,,,,,,,
11/27/2018 0840,12.2,13.39,14.3,263,,,,,,,,
11/27/2018 0850,11.5,12.62,13.47,280,,,,,,,,
11/27/2018 0900,12.1,13.28,14.18,275,,,,,,,,
11/27/2018 0910,12.4,13.62,14.54,265,,,,,,,,
11/27/2018 0920,13,14.28,15.25,266,,,,,,,,
11/27/2018 0930,12.3,13.51,14.42,271,,,,,,,,
11/27/2018 0940,11.7,12.84,13.7,272,,,,,,,,
11/27/2018 0950,11.1,12.18,12.99,275,,,,,,,,
11/27/2018 1000,10.4,11.4,12.16,280,,,,,,,,
11/27/2018 1010,10.6,11.62,12.4,270,,,,,,,,
11/27/2018 1020,11.5,12.62,13.47,270,,,,,,,,
11/27/2018 1030,11.3,12.4,13.23,270,,,,,,,,
11/27/2018 1040,11.2,12.29,13.11,268,,,,,,,,
11/27/2018 1050,11,12.07,12.87,273,,,,,,,,
11/27/2018 1100,10.8,11.84,12.63,274,,,,,,,,
11/27/2018 1110,11.6,12.73,13.58,271,,,,,,,,
11/27/2018 1120,11,12.07,12.87,273,,,,,,,,
11/27/2018 1130,10.5,11.51,12.28,273,,,,,,,,
11/27/2018 1140,10.5,11.51,12.28,271,,,,,,,,
11/27/2018 1150,10.6,11.62,12.4,271,,,,,,,,
11/27/2018 1200,10.6,11.62,12.4,266,,,,,,,,
11/27/2018 1210,10.3,11.29,12.04,269,,,,,,,,
11/27/2018 1220,10,10.96,11.69,279,,,,,,,,
11/27/2018 1230,10.6,11.62,12.4,268,,,,,,,,
11/27/2018 1240,9.9,10.85,11.57,266,,,,,,,,
11/27/2018 1250,10.7,11.73,12.52,268,,,,,,,,
11/27/2018 1300,10,10.96,11.69,284,,,,,,,,
11/27/2018 1310,10.9,11.96,12.75,274,,,,,,,,
11/27/2018 1320,10.6,11.62,12.4,276,,,,,,,,
11/27/2018 1330,11.3,12.4,13.23,270,,,,,,,,
11/27/2018 1340,11.2,12.29,13.11,282,,,,,,,,
11/27/2018 1350,11.4,12.51,13.35,280,,,,,,,,
11/27/2018 1400,11.4,12.51,13.35,275,,,,,,,,
11/27/2018 1410,11.4,12.51,13.35,278,,,,,,,,
11/27/2018 1420,10.8,11.84,12.63,271,,,,,,,,
11/27/2018 1430,11.4,12.51,13.35,283,,,,,,,,
11/27/2018 1440,10.6,11.62,12.4,281,,,,,,,,
11/27/2018 1450,11.1,12.18,12.99,280,,,,,,,,
11/27/2018 1500,10.5,11.51,12.28,278,,,,,,,,
11/27/2018 1510,11.2,12.29,13.11,281,,,,,,,,
11/27/2018 1520,12.1,13.28,14.18,277,,,,,,,,
11/27/2018 1530,11.2,12.29,13.11,277,,,,,,,,
11/27/2018 1540,11.7,12.84,13.7,275,,,,,,,,
11/27/2018 1550,11.4,12.51,13.35,272,,,,,,,,
11/27/2018 1600,11.5,12.62,13.47,273,,,,,,,,
11/27/2018 1610,11.6,12.73,13.58,278,,,,,,,,
11/27/2018 1620,12.2,13.39,14.3,277,,,,,,,,
11/27/2018 1630,11.8,12.95,13.82,274,,,,,,,,
11/27/2018 1640,12.1,13.28,14.18,276,,,,,,,,
11/27/2018 1650,12.2,13.39,14.3,276,,,,,,,,
11/27/2018 1700,11.9,13.06,13.94,273,,,,,,,,
11/27/2018 1710,12.1,13.28,14.18,275,,,,,,,,
11/27/2018 1720,12,13.17,14.06,265,,,,,,,,
11/27/2018 1730,11.7,12.84,13.7,269,,,,,,,,
11/27/2018 1740,10.5,11.51,12.28,281,,,,,,,,
11/27/2018 1750,10.8,11.84,12.63,281,,,,,,,,
11/27/2018 1800,9.7,10.63,11.33,276,,,,,,,,
11/27/2018 1810,10.5,11.51,12.28,281,,,,,,,,
11/27/2018 1820,10.7,11.73,12.52,282,,,,,,,,
11/27/2018 1830,11,12.07,12.87,277,,,,,,,,
11/27/2018 1840,11.2,12.29,13.11,273,,,,,,,,
11/27/2018 1850,10.8,11.84,12.63,269,,,,,,,,
11/27/2018 1900,10.1,11.07,11.81,268,,,,,,,,
11/27/2018 1910,9.8,10.74,11.45,281,,,,,,,,
11/27/2018 1920,9.9,10.85,11.57,283,,,,,,,,
11/27/2018 1930,10.1,11.07,11.81,278,,,,,,,,
11/27/2018 1940,10,10.96,11.69,273,,,,,,,,
11/27/2018 1950,10.2,11.18,11.92,265,,,,,,,,
11/27/2018 2000,10.5,11.51,12.28,266,,,,,,,,
11/27/2018 2010,10.3,11.29,12.04,270,,,,,,,,
11/27/2018 2020,9.6,10.52,11.21,276,,,,,,,,
11/27/2018 2030,9.6,10.52,11.21,269,,,,,,,,
11/27/2018 2040,9.6,10.52,11.21,272,,,,,,,,
11/27/2018 2050,9.6,10.52,11.21,269,,,,,,,,
11/27/2018 2100,9.9,10.85,11.57,262,,,,,,,,
11/27/2018 2110,9.8,10.74,11.45,260,,,,,,,,
11/27/2018 2120,9.3,10.19,10.86,267,,,,,,,,
11/27/2018 2130,9.1,9.97,10.62,269,,,,,,,,
11/27/2018 2140,8.9,9.75,10.39,277,,,,,,,,
11/27/2018 2150,9.8,10.74,11.45,272,,,,,,,,
11/27/2018 2200,9.8,10.74,11.45,273,,,,,,,,
11/27/2018 2210,10.3,11.29,12.04,267,,,,,,,,
11/27/2018 2220,10.3,11.29,12.04,268,,,,,,,,
11/27/2018 2230,10.1,11.07,11.81,281,,,,,,,,
11/27/2018 2240,9.8,10.74,11.45,279,,,,,,,,
11/27/2018 2250,9.6,10.52,11.21,270,,,,,,,,
11/27/2018 2300,9.2,10.08,10.74,272,,,,,,,,
11/27/2018 2310,10.1,11.07,11.81,269,,,,,,,,
11/27/2018 2320,10.2,11.18,11.92,270,,,,,,,,
11/27/2018 2330,9.4,10.3,10.98,271,,,,,,,,
11/27/2018 2340,10.1,11.07,11.81,268,,,,,,,,
11/27/2018 2350,9.4,10.3,10.98,267,,,,,,,,
11/28/2018 0000,9.3,10.19,10.86,265,,,,,,,,
11/28/2018 0010,9.4,10.3,10.98,260,,,,,,,,
11/28/2018 0020,9.4,10.3,10.98,262,,,,,,,,
11/28/2018 0030,9.9,10.85,11.57,263,,,,,,,,
11/28/2018 0040,9.8,10.74,11.45,263,,,,,,,,
11/28/2018 0050,10.7,11.73,12.52,256,,,,,,,,
11/28/2018 0100,10.4,11.4,12.16,255,,,,,,,,
11/28/2018 0110,9.8,10.74,11.45,263,,,,,,,,
11/28/2018 0120,9.5,10.41,11.1,261,,,,,,,,
11/28/2018 0130,8.9,9.75,10.39,263,,,,,,,,
11/28/2018 0140,9.3,10.19,10.86,258,,,,,,,,
11/28/2018 0150,9,9.86,10.5,264,,,,,,,,
11/28/2018 0200,9.1,9.97,10.62,264,,,,,,,,
11/28/2018 0210,9.1,9.97,10.62,260,,,,,,,,
11/28/2018 0220,9.3,10.19,10.86,260,,,,,,,,
11/28/2018 0230,9.4,10.3,10.98,256,,,,,,,,
11/28/2018 0240,9.6,10.52,11.21,259,,,,,,,,
11/28/2018 0250,8.5,9.31,9.91,251,,,,,,,,
11/28/2018 0300,9.6,10.52,11.21,257,,,,,,,,
11/28/2018 0310,9.6,10.52,11.21,264,,,,,,,,
11/28/2018 0320,8.8,9.64,10.27,261,,,,,,,,
11/28/2018 0330,9,9.86,10.5,260,,,,,,,,
11/28/2018 0340,8.5,9.31,9.91,256,,,,,,,,
11/28/2018 0350,8.4,9.19,9.8,268,,,,,,,,
11/28/2018 0400,9.9,10.85,11.57,267,,,,,,,,
11/28/2018 0410,10.3,11.29,12.04,260,,,,,,,,
11/28/2018 0420,9.9,10.85,11.57,250,,,,,,,,
11/28/2018 0430,8.5,9.31,9.91,248,,,,,,,,
11/28/2018 0440,8.9,9.75,10.39,269,,,,,,,,
11/28/2018 0450,10.6,11.62,12.4,287,,,,,,,,
11/28/2018 0500,9.3,10.19,10.86,295,,,,,,,,
11/28/2018 0510,7.3,7.98,8.5,294,,,,,,,,
11/28/2018 0520,7.5,8.2,8.74,280,,,,,,,,
11/28/2018 0530,8.5,9.31,9.91,272,,,,,,,,
11/28/2018 0540,11.6,12.73,13.58,279,,,,,,,,
11/28/2018 0550,12.1,13.28,14.18,285,,,,,,,,
11/28/2018 0600,8.7,9.53,10.15,277,,,,,,,,
11/28/2018 0610,8.4,9.19,9.8,302,,,,,,,,
11/28/2018 0620,8.8,9.64,10.27,307,,,,,,,,
11/28/2018 0630,7.8,8.53,9.09,314,,,,,,,,
11/28/2018 0640,7.2,7.87,8.38,314,,,,,,,,
11/28/2018 0650,6.9,7.54,8.02,311,,,,,,,,
11/28/2018 0700,5.8,6.32,6.72,321,,,,,,,,
11/28/2018 0710,5.5,5.99,6.36,325,,,,,,,,
11/28/2018 0720,5.3,5.77,6.13,313,,,,,,,,
11/28/2018 0730,6.3,6.87,7.31,329,,,,,,,,
11/28/2018 0740,7.3,7.98,8.5,326,,,,,,,,
11/28/2018 0750,8.1,8.86,9.44,314,,,,,,,,
11/28/2018 0800,7.9,8.64,9.21,312,,,,,,,,
11/28/2018 0810,7.6,8.31,8.85,305,,,,,,,,
11/28/2018 0820,7,7.65,8.14,300,,,,,,,,
11/28/2018 0830,6.7,7.32,7.78,291,,,,,,,,
11/28/2018 0840,5.4,5.88,6.24,284,,,,,,,,
11/28/2018 0850,6.2,6.76,7.19,296,,,,,,,,
11/28/2018 0900,6.1,6.65,7.07,298,,,,,,,,
11/28/2018 0910,5.2,5.66,6.01,303,,,,,,,,
11/28/2018 0920,8,8.75,9.32,309,,,,,,,,
11/28/2018 0930,9.4,10.3,10.98,313,,,,,,,,
11/28/2018 0940,9.3,10.19,10.86,304,,,,,,,,
11/28/2018 0950,7.7,8.42,8.97,308,,,,,,,,
11/28/2018 1000,12.1,13.28,14.18,322,,,,,,,,
11/28/2018 1010,12.3,13.51,14.42,317,,,,,,,,
11/28/2018 1020,12.6,13.84,14.77,315,,,,,,,,
11/28/2018 1030,12.7,13.95,14.89,310,,,,,,,,
11/28/2018 1040,12.1,13.28,14.18,298,,,,,,,,
11/28/2018 1050,11.9,13.06,13.94,299,,,,,,,,
11/28/2018 1100,13.8,15.17,16.2,314,,,,,,,,
11/28/2018 1110,12.4,13.62,14.54,320,,,,,,,,
11/28/2018 1120,10.7,11.73,12.52,315,,,,,,,,
11/28/2018 1130,9.7,10.63,11.33,315,,,,,,,,
11/28/2018 1140,12,13.17,14.06,321,,,,,,,,
11/28/2018 1150,12.4,13.62,14.54,315,,,,,,,,
11/28/2018 1200,14.8,16.28,17.4,322,,,,,,,,
11/28/2018 1210,13,14.28,15.25,328,,,,,,,,
11/28/2018 1220,10.8,11.84,12.63,328,,,,,,,,
11/28/2018 1230,10.3,11.29,12.04,322,,,,,,,,
11/28/2018 1240,11.5,12.62,13.47,329,,,,,,,,
11/28/2018 1250,11.5,12.62,13.47,338,,,,,,,,
11/28/2018 1300,9.9,10.85,11.57,345,,,,,,,,
11/28/2018 1310,9.3,10.19,10.86,333,,,,,,,,
11/28/2018 1320,10.9,11.96,12.75,317,,,,,,,,
11/28/2018 1330,10.5,11.51,12.28,327,,,,,,,,
11/28/2018 1340,9.5,10.41,11.1,308,,,,,,,,
11/28/2018 1350,7.3,7.98,8.5,309,,,,,,,,
11/28/2018 1400,5.6,6.1,6.48,303,,,,,,,,
11/28/2018 1410,6,6.54,6.95,321,,,,,,,,
11/28/2018 1420,9,9.86,10.5,343,,,,,,,,
11/28/2018 1430,10.3,11.29,12.04,345,,,,,,,,
11/28/2018 1440,13.5,14.84,15.85,323,,,,,,,,
11/28/2018 1450,14.6,16.06,17.16,321,,,,,,,,
11/28/2018 1500,15.5,17.06,18.24,306,,,,,,,,
11/28/2018 1510,14.7,16.17,17.28,307,,,,,,,,
11/28/2018 1520,14.2,15.61,16.68,309,,,,,,,,
11/28/2018 1530,13.3,14.61,15.61,310,,,,,,,,
11/28/2018 1540,13.4,14.72,15.73,309,,,,,,,,
11/28/2018 1550,11.5,12.62,13.47,298,,,,,,,,
11/28/2018 1600,14.3,15.72,16.8,312,,,,,,,,
11/28/2018 1610,13.6,14.95,15.97,307,,,,,,,,
11/28/2018 1620,15.4,16.95,18.12,309,,,,,,,,
11/28/2018 1630,14.9,16.39,17.52,309,,,,,,,,
11/28/2018 1640,14.6,16.06,17.16,307,,,,,,,,
11/28/2018 1650,15.9,17.5,18.72,304,,,,,,,,
11/28/2018 1700,15.5,17.06,18.24,308,,,,,,,,
11/28/2018 1710,15.5,17.06,18.24,302,,,,,,,,
11/28/2018 1720,15,16.5,17.64,304,,,,,,,,
11/28/2018 1730,15.3,16.84,18,303,,,,,,,,
11/28/2018 1740,15.6,17.17,18.36,304,,,,,,,,
11/28/2018 1750,15.2,16.72,17.88,300,,,,,,,,
11/28/2018 1800,13.9,15.28,16.32,300,,,,,,,,
11/28/2018 1810,15.7,17.28,18.48,303,,,,,,,,
11/28/2018 1820,14.6,16.06,17.16,300,,,,,,,,
11/28/2018 1830,15.8,17.39,18.6,308,,,,,,,,
11/28/2018 1840,15.5,17.06,18.24,304,,,,,,,,
11/28/2018 1850,14.7,16.17,17.28,304,,,,,,,,
11/28/2018 1900,15.8,17.39,18.6,302,,,,,,,,
11/28/2018 1910,15.6,17.17,18.36,304,,,,,,,,
11/28/2018 1920,16,17.61,18.84,300,,,,,,,,
11/28/2018 1930,15.4,16.95,18.12,303,,,,,,,,
11/28/2018 1940,16.2,17.84,19.08,311,,,,,,,,
11/28/2018 1950,16.2,17.84,19.08,299,,,,,,,,
11/28/2018 2000,16.9,18.62,19.91,305,,,,,,,,
11/28/2018 2010,16.4,18.06,19.31,301,,,,,,,,
11/28/2018 2020,15.7,17.28,18.48,303,,,,,,,,
11/28/2018 2030,16.2,17.84,19.08,306,,,,,,,,
11/28/2018 2040,16.1,17.73,18.96,306,,,,,,,,
11/28/2018 2050,16.8,18.5,19.79,306,,,,,,,,
11/28/2018 2100,17.2,18.95,20.27,304,,,,,,,,
11/28/2018 2110,16,17.61,18.84,301,,,,,,,,
11/28/2018 2120,16.8,18.5,19.79,308,,,,,,,,
11/28/2018 2130,16.8,18.5,19.79,307,,,,,,,,
11/28/2018 2140,16,17.61,18.84,299,,,,,,,,
11/28/2018 2150,17.1,18.84,20.15,300,,,,,,,,
11/28/2018 2200,16.3,17.95,19.2,297,,,,,,,,
11/28/2018 2210,16.2,17.84,19.08,300,,,,,,,,
11/28/2018 2220,16.5,18.17,19.43,298,,,,,,,,
11/28/2018 2230,17.3,19.06,20.4,299,,,,,,,,
11/28/2018 2240,16.5,18.17,19.43,297,,,,,,,,
11/28/2018 2250,16.6,18.28,19.55,294,,,,,,,,
11/28/2018 2300,15.6,17.17,18.36,294,,,,,,,,
11/28/2018 2310,16,17.61,18.84,291,,,,,,,,
11/28/2018 2320,17,18.73,20.03,289,,,,,,,,
11/28/2018 2330,17.2,18.95,20.27,293,,,,,,,,
11/28/2018 2340,16.5,18.17,19.43,301,,,,,,,,
11/28/2018 2350,16.1,17.73,18.96,302,,,,,,,,
11/29/2018 0000,16.5,18.17,19.43,302,,,,,,,,
11/29/2018 0010,15.6,17.17,18.36,304,,,,,,,,
11/29/2018 0020,16.5,18.17,19.43,298,,,,,,,,
11/29/2018 0030,17.2,18.95,20.27,301,,,,,,,,
11/29/2018 0040,15.5,17.06,18.24,305,,,,,,,,
11/29/2018 0050,16.6,18.28,19.55,297,,,,,,,,
11/29/2018 0100,16.5,18.17,19.43,298,,,,,,,,
11/29/2018 0110,16.4,18.06,19.31,292,,,,,,,,
11/29/2018 0120,16.4,18.06,19.31,297,,,,,,,,
11/29/2018 0130,16.9,18.62,19.91,299,,,,,,,,
11/29/2018 0140,17.1,18.84,20.15,298,,,,,,,,
11/29/2018 0150,17.4,19.17,20.52,303,,,,,,,,
11/29/2018 0200,15.6,17.17,18.36,292,,,,,,,,
11/29/2018 0210,17,18.73,20.03,299,,,,,,,,
11/29/2018 0220,16.3,17.95,19.2,296,,,,,,,,
11/29/2018 0230,15.3,16.84,18,293,,,,,,,,
11/29/2018 0240,16.4,18.06,19.31,303,,,,,,,,
11/29/2018 0250,16.8,18.5,19.79,301,,,,,,,,
11/29/2018 0300,15.3,16.84,18,285,,,,,,,,
11/29/2018 0310,16.5,18.17,19.43,302,,,,,,,,
11/29/2018 0320,16.3,17.95,19.2,303,,,,,,,,
11/29/2018 0330,15.8,17.39,18.6,300,,,,,,,,
11/29/2018 0340,16.5,18.17,19.43,295,,,,,,,,
11/29/2018 0350,16.5,18.17,19.43,305,,,,,,,,
11/29/2018 0400,15.1,16.61,17.76,304,,,,,,,,
11/29/2018 0410,16.4,18.06,19.31,291,,,,,,,,
11/29/2018 0420,16.5,18.17,19.43,299,,,,,,,,
11/29/2018 0430,16.6,18.28,19.55,295,,,,,,,,
11/29/2018 0440,16.5,18.17,19.43,298,,,,,,,,
11/29/2018 0450,16.8,18.5,19.79,291,,,,,,,,
11/29/2018 0500,16.4,18.06,19.31,297,,,,,,,,
11/29/2018 0510,16.3,17.95,19.2,299,,,,,,,,
11/29/2018 0520,16.4,18.06,19.31,296,,,,,,,,
11/29/2018 0530,15.7,17.28,18.48,299,,,,,,,,
11/29/2018 0540,15.8,17.39,18.6,292,,,,,,,,
11/29/2018 0550,15.6,17.17,18.36,293,,,,,,,,
11/29/2018 0600,15.9,17.5,18.72,299,,,,,,,,
11/29/2018 0610,16,17.61,18.84,294,,,,,,,,
11/29/2018 0620,16.8,18.5,19.79,291,,,,,,,,
11/29/2018 0630,16.3,17.95,19.2,290,,,,,,,,
11/29/2018 0640,15.6,17.17,18.36,282,,,,,,,,
11/29/2018 0650,14.5,15.95,17.04,294,,,,,,,,
11/29/2018 0700,16.7,18.39,19.67,301,,,,,,,,
11/29/2018 0710,15.5,17.06,18.24,291,,,,,,,,
11/29/2018 0720,15.8,17.39,18.6,289,,,,,,,,
11/29/2018 0730,16.5,18.17,19.43,295,,,,,,,,
11/29/2018 0740,16.2,17.84,19.08,293,,,,,,,,
11/29/2018 0750,16.8,18.5,19.79,297,,,,,,,,
11/29/2018 0800,16.3,17.95,19.2,301,,,,,,,,
11/29/2018 0810,15.7,17.28,18.48,308,,,,,,,,
11/29/2018 0820,16.4,18.06,19.31,302,,,,,,,,
11/29/2018 0830,15.4,16.95,18.12,300,,,,,,,,
11/29/2018 0840,16.4,18.06,19.31,298,,,,,,,,
11/29/2018 0850,16.8,18.5,19.79,296,,,,,,,,
11/29/2018 0900,15.6,17.17,18.36,298,,,,,,,,
11/29/2018 0910,16.9,18.62,19.91,295,,,,,,,,
11/29/2018 0920,16.4,18.06,19.31,295,,,,,,,,
11/29/2018 0930,16.1,17.73,18.96,294,,,,,,,,
11/29/2018 0940,15.8,17.39,18.6,288,,,,,,,,
11/29/2018 0950,17.1,18.84,20.15,300,,,,,,,,
11/29/2018 1000,15.7,17.28,18.48,300,,,,,,,,
11/29/2018 1010,16.5,18.17,19.43,291,,,,,,,,
11/29/2018 1020,16.2,17.84,19.08,286,,,,,,,,
11/29/2018 1030,15.8,17.39,18.6,293,,,,,,,,
11/29/2018 1040,16.3,17.95,19.2,295,,,,,,,,
11/29/2018 1050,15.8,17.39,18.6,288,,,,,,,,
11/29/2018 1100,16.2,17.84,19.08,288,,,,,,,,
11/29/2018 1110,15.1,16.61,17.76,294,,,,,,,,
11/29/2018 1120,15.8,17.39,18.6,298,,,,,,,,
11/29/2018 1130,15.8,17.39,18.6,292,,,,,,,,
11/29/2018 1140,15.8,17.39,18.6,290,,,,,,,,
11/29/2018 1150,14.6,16.06,17.16,296,,,,,,,,
11/29/2018 1200,16.3,17.95,19.2,287,,,,,,,,
11/29/2018 1210,14.3,15.72,16.8,291,,,,,,,,
11/29/2018 1220,15.2,16.72,17.88,298,,,,,,,,
11/29/2018 1230,15.7,17.28,18.48,297,,,,,,,,
11/29/2018 1240,15.1,16.61,17.76,298,,,,,,,,
11/29/2018 1250,15.2,16.72,17.88,309,,,,,,,,
11/29/2018 1300,14.1,15.5,16.56,304,,,,,,,,
11/29/2018 1310,14.8,16.28,17.4,298,,,,,,,,
11/29/2018 1320,15,16.5,17.64,294,,,,,,,,
11/29/2018 1330,15.6,17.17,18.36,294,,,,,,,,
11/29/2018 1340,15.5,17.06,18.24,290,,,,,,,,
11/29/2018 1350,14.7,16.17,17.28,293,,,,,,,,
11/29/2018 1400,15.6,17.17,18.36,299,,,,,,,,
11/29/2018 1410,15.4,16.95,18.12,304,,,,,,,,
11/29/2018 1420,15.1,16.61,17.76,297,,,,,,,,
11/29/2018 1430,15.8,17.39,18.6,300,,,,,,,,
11/29/2018 1440,14.7,16.17,17.28,296,,,,,,,,
11/29/2018 1450,15,16.5,17.64,299,,,,,,,,
11/29/2018 1500,16,17.61,18.84,288,,,,,,,,
11/29/2018 1510,15.6,17.17,18.36,298,,,,,,,,
11/29/2018 1520,15.6,17.17,18.36,296,,,,,,,,
11/29/2018 1530,15.2,16.72,17.88,298,,,,,,,,
11/29/2018 1540,15,16.5,17.64,301,,,,,,,,
11/29/2018 1550,15.6,17.17,18.36,302,,,,,,,,
11/29/2018 1600,15.9,17.5,18.72,307,,,,,,,,
